,iso2,nc_2,flow,sum_2016,sum_2017,sum_2018,sum_2019,sum_2020,sum_2021,name
4425,PL,62,1,2701479886.0,3110616358.0,3665672430.0,3855799677.0,4688219236.0,5332107781.0,Poland
4426,PL,62,2,2572569223.0,2768329172.0,3158326629.0,3355722060.0,3977596534.0,4852233682.0,Poland
4427,PL,63,1,891917493.0,924252572.0,931558481.0,1024408463.0,1426377322.0,1301171851.0,Poland
4428,PL,63,2,958190908.0,1051931802.0,1153369960.0,1232603804.0,1423982168.0,1580877672.0,Poland
4429,PL,64,1,1496586705.0,1873760286.0,2397653131.0,2764477503.0,2928039550.0,3137731554.0,Poland
4430,PL,64,2,1130293520.0,1433154141.0,1775519064.0,2186029104.0,2286481108.0,2585362912.0,Poland
4431,PL,65,1,92958659.0,115502811.0,134003430.0,165747667.0,183693721.0,243808811.0,Poland
4432,PL,65,2,93821195.0,99976541.0,128856165.0,162774128.0,199830197.0,246551434.0,Poland
4433,PL,66,1,28827194.0,32924312.0,32665418.0,37061153.0,32815476.0,46835679.0,Poland
4434,PL,66,2,30724413.0,31925216.0,33770415.0,34356558.0,36110578.0,47508141.0,Poland
4435,PL,67,1,59515591.0,73048352.0,86179825.0,102947409.0,88072814.0,129063629.0,Poland
4436,PL,67,2,9772127.0,11511108.0,15685717.0,18988261.0,20835159.0,26011788.0,Poland
4437,PL,68,1,552030479.0,621419302.0,713428232.0,763994042.0,743549214.0,884078705.0,Poland
4438,PL,68,2,917678673.0,1131625666.0,1244558107.0,1394521716.0,1405754526.0,1612103764.0,Poland
4439,PL,69,1,589209627.0,640588246.0,740165996.0,785813291.0,803385206.0,1018274117.0,Poland
4440,PL,69,2,980263288.0,1088388210.0,1150020037.0,1249041975.0,1289350947.0,1501346392.0,Poland
4441,PL,70,1,1032427718.0,1166067493.0,1340589361.0,1341366654.0,1272367949.0,1486554137.0,Poland
4442,PL,70,2,1644203989.0,1792706680.0,1940425126.0,2038325183.0,1899801611.0,2250948911.0,Poland
4443,PL,71,1,511676061.0,671024769.0,703757836.0,890974609.0,1309964251.0,2141677260.0,Poland
4444,PL,71,2,1180612055.0,1072156096.0,966827216.0,1353198174.0,1586872095.0,1842982774.0,Poland
4445,PL,72,1,6297022236.0,7944884206.0,9157659333.0,8484543902.0,7609409737.0,12840524602.0,Poland
4446,PL,72,2,3186176064.0,4203064329.0,4660634231.0,4396900434.0,3795111490.0,6233265552.0,Poland
4447,PL,73,1,4541990509.0,5135459257.0,5559618653.0,5456132722.0,5103044470.0,6667297354.0,Poland
4448,PL,73,2,5853995156.0,6641625592.0,7480973403.0,7983537505.0,7625849324.0,9383627092.0,Poland
4449,PL,74,1,1296704754.0,1491666299.0,1638139449.0,1605534832.0,1760580123.0,2776935561.0,Poland
4450,PL,74,2,2476159745.0,2993259908.0,2956849670.0,3301906600.0,3305290411.0,5026372555.0,Poland
4451,PL,75,1,118626682.0,124370031.0,155558332.0,194519884.0,162044009.0,190137982.0,Poland
4452,PL,75,2,32016160.0,30103663.0,28793746.0,26416059.0,26701801.0,28283895.0,Poland
4453,PL,76,1,3398422446.0,3948182370.0,4365737166.0,4199017146.0,4015120273.0,5464324047.0,Poland
4454,PL,76,2,2546733010.0,2897115774.0,3259593310.0,3324400883.0,3253527681.0,4283213048.0,Poland
4455,PL,78,1,172534022.0,231191290.0,229585121.0,198378165.0,148808006.0,205841875.0,Poland
4456,PL,78,2,158750128.0,187889998.0,170170656.0,170476669.0,144032677.0,192784635.0,Poland
4457,PL,79,1,220885851.0,284271871.0,312103900.0,297605255.0,230839551.0,303788649.0,Poland
4458,PL,79,2,264419762.0,323130336.0,300761207.0,266818445.0,209932832.0,286554638.0,Poland
4459,PL,80,1,72457620.0,83823789.0,93772166.0,83616346.0,64771854.0,136488048.0,Poland
4460,PL,80,2,70090757.0,90935107.0,86925625.0,100283985.0,87893811.0,169399456.0,Poland
4461,PL,81,1,89245992.0,90725059.0,103002008.0,121343172.0,89509641.0,115086258.0,Poland
4462,PL,81,2,36457095.0,37606316.0,41301181.0,37592617.0,35590056.0,49507448.0,Poland
4463,PL,82,1,1142388678.0,1218479545.0,1322115637.0,1349150932.0,1335292479.0,1564020406.0,Poland
4464,PL,82,2,1296887835.0,1355718841.0,1329108706.0,1490142110.0,1406663167.0,1571976557.0,Poland
4465,PL,83,1,1466994750.0,1664274764.0,1733472405.0,1815580065.0,1799311103.0,2211655778.0,Poland
4466,PL,83,2,1474577722.0,1772190995.0,1947082156.0,1940554567.0,1997018847.0,2414988980.0,Poland
4467,PL,84,1,23041557879.0,25820874057.0,28419180290.0,30177002623.0,30592016159.0,34214876345.0,Poland
4468,PL,84,2,23851817081.0,27057464231.0,29915865306.0,32968079366.0,32208611631.0,36913914170.0,Poland
4469,PL,85,1,22388211679.0,24204643747.0,26236540148.0,29273875456.0,31875887176.0,38891423215.0,Poland
4470,PL,85,2,21198605097.0,22430797091.0,24216383964.0,26787245214.0,30284619281.0,37608355511.0,Poland
4471,PL,86,1,394795118.0,420244589.0,503865898.0,740710463.0,784018099.0,740653101.0,Poland
4472,PL,86,2,650275859.0,982998555.0,1094333782.0,1414373020.0,1124949117.0,1624406889.0,Poland
4473,PL,87,1,17672202418.0,20045037698.0,22407557545.0,23757048153.0,18908425454.0,23058433887.0,Poland
4474,PL,87,2,22046450589.0,24364755074.0,25489012515.0,27036326019.0,23163847470.0,24951662056.0,Poland
4475,PL,88,1,923613756.0,1483652595.0,1557689531.0,1729016991.0,786640196.0,861527389.0,Poland
4476,PL,88,2,990996188.0,1044309762.0,1126500054.0,1100685959.0,810358069.0,1042522254.0,Poland
4477,PL,89,1,1880401753.0,1423381576.0,1808682716.0,2041425839.0,1243645802.0,2003326499.0,Poland
4478,PL,89,2,3320414613.0,2462179113.0,2882842359.0,2651999608.0,3169482919.0,4626524601.0,Poland
4479,PL,90,1,4139675901.0,4634239837.0,5098303869.0,5588746930.0,5603378890.0,6432272524.0,Poland
4480,PL,90,2,2800617778.0,3767642955.0,4175128655.0,4727058665.0,4806482011.0,5807252431.0,Poland
4481,PL,91,1,180835201.0,196301939.0,215586725.0,234477521.0,236780652.0,275591385.0,Poland
4482,PL,91,2,79992501.0,101985208.0,106902723.0,105556466.0,114673394.0,156959153.0,Poland
4483,PL,92,1,45811598.0,48124727.0,54282932.0,57617514.0,68716697.0,79591916.0,Poland
4484,PL,92,2,31196789.0,31208647.0,32277571.0,33182316.0,40876023.0,52522365.0,Poland
4485,PL,93,1,205342229.0,173130777.0,212835575.0,170981944.0,207962913.0,274274903.0,Poland
4486,PL,93,2,132052621.0,72681188.0,92088427.0,100583738.0,59386873.0,108716747.0,Poland
4487,PL,94,1,2556490542.0,3056271598.0,3303494902.0,3694016282.0,3647986075.0,4812356074.0,Poland
4488,PL,94,2,11072414631.0,12262267585.0,12772169399.0,13478004049.0,13052332254.0,15197793407.0,Poland
4489,PL,95,1,1727402384.0,2845953260.0,2981380756.0,2875605915.0,3058803730.0,3692486871.0,Poland
4490,PL,95,2,1250291561.0,2305408872.0,2497805234.0,2441491204.0,2806775305.0,3149553845.0,Poland
4491,PL,96,1,730326749.0,725560437.0,802375037.0,847164551.0,819252361.0,948689818.0,Poland
4492,PL,96,2,1169021878.0,1195783004.0,1271787557.0,1384228946.0,1373927863.0,1449586390.0,Poland
4493,PL,97,1,15665305.0,17122922.0,25302525.0,27215467.0,39320702.0,88831670.0,Poland
4494,PL,97,2,38730594.0,19695053.0,16410730.0,10725318.0,10165494.0,28544818.0,Poland
4495,PL,99,1,2014891032.0,2809519286.0,3357958633.0,3515333055.0,1954189141.0,6477241032.0,Poland
4496,PL,99,2,96675167.0,194834115.0,146004757.0,131145717.0,89163304.0,37831398.0,Poland
4497,PL,TO,1,180285363177.0,206820523417.0,227796353054.0,236990882815.0,228651540415.0,286408558379.0,Poland
4498,PL,TO,2,184171255537.0,207385379199.0,223213147105.0,238178369310.0,239213724717.0,285831456187.0,Poland
4499,PT,01,1,165741461.0,188539609.0,179207293.0,201676745.0,194253211.0,173145480.0,Portugal
4500,PT,01,2,156436089.0,176486758.0,193351349.0,208072389.0,253043406.0,290643617.0,Portugal
4501,PT,02,1,931358889.0,1027780381.0,1125824426.0,1165965459.0,1015898047.0,1116489750.0,Portugal
4502,PT,02,2,235585576.0,203466474.0,199095322.0,192482843.0,222124683.0,247107455.0,Portugal
4503,PT,03,1,1732413395.0,1904645339.0,1967023696.0,1933747334.0,1661138208.0,1810587045.0,Portugal
4504,PT,03,2,742911882.0,812700234.0,832466651.0,826716895.0,629666989.0,818956604.0,Portugal
4505,PT,04,1,489237993.0,525399298.0,553717220.0,572482898.0,542039967.0,594967070.0,Portugal
4506,PT,04,2,305206184.0,349777544.0,327623782.0,345876845.0,331564362.0,408029323.0,Portugal
4507,PT,05,1,57548787.0,73946785.0,87466346.0,93242946.0,81602977.0,84522771.0,Portugal
4508,PT,05,2,68678098.0,90115800.0,92094672.0,103746545.0,88738289.0,95788326.0,Portugal
4509,PT,06,1,103181849.0,123898520.0,126586031.0,127266038.0,128381405.0,158306996.0,Portugal
4510,PT,06,2,76839183.0,79173641.0,78579010.0,98160496.0,108753416.0,124531499.0,Portugal
4511,PT,07,1,384765203.0,384427992.0,418728772.0,455255074.0,428985103.0,438314062.0,Portugal
4512,PT,07,2,267880634.0,295566522.0,295844097.0,334874960.0,320699474.0,343067727.0,Portugal
4513,PT,08,1,673769371.0,755955282.0,814572377.0,779192888.0,886341496.0,882729741.0,Portugal
4514,PT,08,2,493125153.0,637352063.0,681485425.0,745963948.0,799836901.0,789310298.0,Portugal
4515,PT,09,1,254269483.0,266763745.0,262420926.0,273205628.0,271653990.0,321343315.0,Portugal
4516,PT,09,2,95303333.0,93641467.0,84096855.0,93930288.0,98831153.0,117931168.0,Portugal
4517,PT,10,1,737446415.0,770612636.0,856184287.0,796616051.0,771514102.0,931960388.0,Portugal
4518,PT,10,2,63800340.0,72832671.0,109721844.0,95872575.0,85553363.0,89081413.0,Portugal
4519,PT,11,1,74941886.0,79111152.0,89382215.0,102091477.0,101040509.0,116378085.0,Portugal
4520,PT,11,2,72029720.0,68890890.0,63338379.0,65262259.0,58444300.0,52563487.0,Portugal
4521,PT,12,1,563956223.0,621773948.0,702508861.0,666092568.0,737195666.0,877333628.0,Portugal
4522,PT,12,2,48184334.0,61836761.0,83024250.0,71517499.0,103690226.0,118914934.0,Portugal
4523,PT,13,1,27771466.0,37220576.0,38187889.0,49914974.0,34262942.0,50412729.0,Portugal
4524,PT,13,2,4171541.0,3885589.0,4356310.0,5938262.0,5540818.0,2554281.0,Portugal
4525,PT,14,1,6306174.0,7154863.0,7078409.0,5350378.0,4950072.0,7018692.0,Portugal
4526,PT,14,2,1226655.0,1493073.0,1198270.0,972469.0,4212068.0,4600246.0,Portugal
4527,PT,15,1,537933983.0,734432817.0,652003401.0,663580024.0,624783073.0,831235187.0,Portugal
4528,PT,15,2,599135721.0,759753283.0,816699821.0,771591783.0,802781370.0,1044893694.0,Portugal
4529,PT,16,1,298994163.0,339359714.0,335118042.0,348722368.0,381997639.0,395155602.0,Portugal
4530,PT,16,2,305007904.0,318089545.0,300965639.0,289735021.0,315827434.0,320675810.0,Portugal
4531,PT,17,1,255292389.0,260234381.0,214061722.0,210915622.0,208886392.0,223744366.0,Portugal
4532,PT,17,2,135271535.0,119717281.0,121910350.0,95325486.0,96353243.0,135733432.0,Portugal
4533,PT,18,1,195438815.0,204688665.0,210351259.0,234021963.0,231799290.0,237543201.0,Portugal
4534,PT,18,2,25055414.0,28654769.0,26608452.0,30830406.0,32854183.0,38762053.0,Portugal
4535,PT,19,1,491004837.0,524220495.0,564057427.0,594300004.0,588251919.0,634397732.0,Portugal
4536,PT,19,2,309605656.0,324539368.0,349690234.0,375832652.0,384866399.0,412156855.0,Portugal
4537,PT,20,1,334368529.0,357647402.0,361967279.0,394264055.0,367606037.0,412360063.0,Portugal
4538,PT,20,2,435609138.0,457617299.0,437024610.0,433206758.0,466849677.0,488824152.0,Portugal
4539,PT,21,1,362956317.0,413803616.0,423722709.0,444418277.0,433543119.0,491029506.0,Portugal
4540,PT,21,2,173210807.0,185434408.0,194033290.0,204657982.0,220453525.0,269063285.0,Portugal
4541,PT,22,1,414728331.0,469629496.0,489848927.0,522638668.0,479026576.0,505872634.0,Portugal
4542,PT,22,2,1006119222.0,1078398257.0,1090840732.0,1135764179.0,1167695485.0,1297106262.0,Portugal
4543,PT,23,1,349691386.0,373857345.0,378458343.0,398389105.0,392486411.0,463208852.0,Portugal
4544,PT,23,2,95698419.0,116687577.0,157723886.0,162429004.0,182140044.0,218294656.0,Portugal
4545,PT,24,1,251186799.0,213371478.0,206784572.0,244559532.0,241063378.0,284857642.0,Portugal
4546,PT,24,2,665698943.0,563525451.0,597946917.0,620066477.0,692773966.0,725953963.0,Portugal
4547,PT,25,1,146434677.0,158903246.0,175765126.0,194080044.0,193121849.0,225391068.0,Portugal
4548,PT,25,2,268102252.0,276059800.0,288324911.0,311547194.0,279142590.0,309461514.0,Portugal
4549,PT,26,1,11749918.0,17408342.0,18463756.0,23388685.0,20966512.0,22554988.0,Portugal
4550,PT,26,2,370274357.0,458183717.0,533867068.0,479278879.0,385700506.0,640510177.0,Portugal
4551,PT,27,1,6247878519.0,8209124879.0,9052848867.0,9096949872.0,5888687618.0,9557293880.0,Portugal
4552,PT,27,2,3174749727.0,3994107078.0,4010531724.0,3709298254.0,2498321960.0,3688190313.0,Portugal
4553,PT,28,1,427849492.0,420407301.0,442272287.0,466062538.0,392954071.0,532606069.0,Portugal
4554,PT,28,2,108815552.0,60018529.0,87838406.0,100701939.0,91674979.0,126425956.0,Portugal
4555,PT,29,1,1024682462.0,1133486682.0,1522476040.0,1594111585.0,1501448923.0,2226756617.0,Portugal
4556,PT,29,2,507228022.0,635744167.0,777720078.0,1043388804.0,823306826.0,1207247067.0,Portugal
4557,PT,30,1,2319151747.0,2313190757.0,2470554343.0,2634280421.0,2835802468.0,3187833039.0,Portugal
4558,PT,30,2,1066722024.0,1005838741.0,916783954.0,1110491162.0,1213671090.0,1204707490.0,Portugal
4559,PT,31,1,169614366.0,183632679.0,199567205.0,213617199.0,196502775.0,296183323.0,Portugal
4560,PT,31,2,100831965.0,95047291.0,105702683.0,108871684.0,103732440.0,151328607.0,Portugal
4561,PT,32,1,541260442.0,577783355.0,596924624.0,607992002.0,586389383.0,693759393.0,Portugal
4562,PT,32,2,158418241.0,184270825.0,197834236.0,188123041.0,195403671.0,229640105.0,Portugal
4563,PT,33,1,587496154.0,623777738.0,646711687.0,710719800.0,594941604.0,660382061.0,Portugal
4564,PT,33,2,154702220.0,163274920.0,177737777.0,168927881.0,158296452.0,196182664.0,Portugal
4565,PT,34,1,385261076.0,410553431.0,432256100.0,465184163.0,475065751.0,493385673.0,Portugal
4566,PT,34,2,141208174.0,160667282.0,160487617.0,168772098.0,182785777.0,199281895.0,Portugal
4567,PT,35,1,85634542.0,90469329.0,101184314.0,101165573.0,96166953.0,124478029.0,Portugal
4568,PT,35,2,86422262.0,86266806.0,87807023.0,90842611.0,93979158.0,105117091.0,Portugal
4569,PT,36,1,15743825.0,14860701.0,15137450.0,15795529.0,13978510.0,16819554.0,Portugal
4570,PT,36,2,4256800.0,4672859.0,5078667.0,5202126.0,5856966.0,6698594.0,Portugal
4571,PT,37,1,33478434.0,43100166.0,40302117.0,42965549.0,28714034.0,32836143.0,Portugal
4572,PT,37,2,6739997.0,10262879.0,7621772.0,8446255.0,4282521.0,4084610.0,Portugal
4573,PT,38,1,889892529.0,1062992115.0,1227242148.0,1421938745.0,1618353673.0,1981100471.0,Portugal
4574,PT,38,2,343080077.0,343236017.0,370894406.0,392965880.0,392214614.0,476670776.0,Portugal
4575,PT,39,1,2971875936.0,3320022279.0,3598544114.0,3581739557.0,3287387477.0,4399956861.0,Portugal
4576,PT,39,2,2668773103.0,2931292365.0,3015054129.0,2938617286.0,2751920309.0,3514830352.0,Portugal
4577,PT,40,1,785073411.0,945682389.0,942977472.0,962574763.0,873117346.0,1050468819.0,Portugal
4578,PT,40,2,1139976671.0,1235254361.0,1229283298.0,1233122561.0,1070496364.0,1358735821.0,Portugal
4579,PT,41,1,474269813.0,440923575.0,434546930.0,371457458.0,288072548.0,312569447.0,Portugal
4580,PT,41,2,99568264.0,114537995.0,117287789.0,107583682.0,87162782.0,109592110.0,Portugal
4581,PT,42,1,339904280.0,370684922.0,384216350.0,408618461.0,273291785.0,320975497.0,Portugal
4582,PT,42,2,178234862.0,155908199.0,154942327.0,198750400.0,154992349.0,201717510.0,Portugal
4583,PT,43,1,9928314.0,11874127.0,12006900.0,11934810.0,7222043.0,9086140.0,Portugal
4584,PT,43,2,6737818.0,8761938.0,9399017.0,9576092.0,6750389.0,8421256.0,Portugal
4585,PT,44,1,697109753.0,738355854.0,780704524.0,824089086.0,731129341.0,963419646.0,Portugal
4586,PT,44,2,622408304.0,614051867.0,649783708.0,699594649.0,642485228.0,775390011.0,Portugal
4587,PT,45,1,167808600.0,175228807.0,220102427.0,202823449.0,172041264.0,199065270.0,Portugal
4588,PT,45,2,934835844.0,988035679.0,1064654800.0,1063721436.0,1015290101.0,1131968137.0,Portugal
4589,PT,46,1,6249018.0,6655016.0,6823652.0,8458214.0,8214298.0,9340162.0,Portugal
4590,PT,46,2,929894.0,562606.0,533264.0,472032.0,463046.0,479074.0,Portugal
4591,PT,47,1,80191386.0,99579207.0,127266371.0,99788722.0,72597463.0,93303055.0,Portugal
4592,PT,47,2,629749703.0,647859883.0,673268407.0,640053946.0,573784961.0,767059483.0,Portugal
4593,PT,48,1,984994018.0,1050289074.0,1108034903.0,1109152319.0,982775076.0,1208261236.0,Portugal
4594,PT,48,2,1776722858.0,1842146682.0,1954895799.0,1961624439.0,1681733319.0,2007474607.0,Portugal
4595,PT,49,1,151716877.0,136027428.0,168058360.0,152845699.0,144501932.0,157706338.0,Portugal
4596,PT,49,2,47022635.0,57321610.0,54745307.0,59945923.0,48071262.0,56052079.0,Portugal
4597,PT,50,1,13089758.0,11341930.0,8334492.0,8394024.0,6113108.0,5004020.0,Portugal
4598,PT,50,2,238170.0,203741.0,196772.0,207642.0,66958.0,214567.0,Portugal
4599,PT,51,1,112403419.0,124327742.0,126200602.0,129894138.0,82581682.0,98840001.0,Portugal
4600,PT,51,2,60847322.0,71623542.0,67634115.0,58413900.0,41649187.0,47163568.0,Portugal
4601,PT,52,1,525339232.0,585965219.0,575803012.0,525929001.0,466038990.0,667793603.0,Portugal
4602,PT,52,2,167612585.0,177731322.0,166312519.0,153809741.0,148753027.0,191483612.0,Portugal
4603,PT,53,1,50341864.0,47182738.0,57422584.0,70477622.0,61119104.0,92391182.0,Portugal
4604,PT,53,2,4013910.0,4991469.0,7552092.0,7783047.0,7600426.0,9358280.0,Portugal
4605,PT,54,1,337963025.0,340771241.0,363144296.0,361033390.0,281371365.0,338949804.0,Portugal
4606,PT,54,2,81901745.0,81831351.0,84446719.0,77164581.0,66446975.0,83811178.0,Portugal
4607,PT,55,1,282246223.0,291925560.0,291375143.0,286929560.0,205928705.0,275761236.0,Portugal
4608,PT,55,2,236088131.0,251836989.0,272603524.0,276447499.0,211723626.0,265551525.0,Portugal
4609,PT,56,1,86987215.0,98721398.0,105509117.0,115767331.0,115457044.0,121923787.0,Portugal
4610,PT,56,2,223185724.0,257871165.0,238689787.0,259531696.0,276307712.0,282057863.0,Portugal
4611,PT,57,1,65412899.0,75527469.0,79344505.0,76081891.0,65220760.0,74899507.0,Portugal
4612,PT,57,2,78845393.0,79997572.0,79681437.0,79952686.0,60568520.0,64899729.0,Portugal
4613,PT,58,1,54327687.0,54953511.0,53178488.0,50108132.0,43986896.0,56126313.0,Portugal
4614,PT,58,2,105880566.0,104136955.0,110786237.0,110147048.0,96201640.0,100452988.0,Portugal
4615,PT,59,1,124157981.0,132769169.0,149044314.0,146404542.0,123131517.0,136151033.0,Portugal
4616,PT,59,2,223824316.0,257523692.0,299000572.0,286972227.0,256752222.0,289948892.0,Portugal
4617,PT,60,1,128135344.0,115087685.0,123842370.0,126836691.0,83734902.0,108906112.0,Portugal
4618,PT,60,2,136445459.0,148308369.0,133246807.0,132820828.0,118345463.0,140480234.0,Portugal
4619,PT,61,1,1006298062.0,1035256079.0,1097388911.0,1160337481.0,898625228.0,1039156251.0,Portugal
4620,PT,61,2,2100277196.0,2162254843.0,2216956134.0,2143183334.0,1840190279.0,2332495632.0,Portugal
4621,PT,62,1,998763871.0,1064594439.0,1121058952.0,1188480272.0,887569489.0,971024586.0,Portugal
4622,PT,62,2,987178604.0,997210703.0,971239525.0,984904524.0,743009752.0,797358399.0,Portugal
4623,PT,63,1,154573641.0,169215379.0,186484108.0,196429133.0,460350522.0,269313386.0,Portugal
4624,PT,63,2,629453207.0,628819462.0,664999518.0,643263193.0,785355784.0,809466158.0,Portugal
4625,PT,64,1,770266873.0,790378543.0,812632361.0,841612482.0,659160375.0,711302532.0,Portugal
4626,PT,64,2,1959918953.0,2006569056.0,1952200202.0,1841582924.0,1538207349.0,1724997993.0,Portugal
4627,PT,65,1,33704765.0,34963310.0,37852128.0,41671135.0,33562665.0,39507791.0,Portugal
4628,PT,65,2,48043907.0,44575718.0,47067411.0,55318809.0,48070141.0,67218626.0,Portugal
4629,PT,66,1,16308220.0,18939273.0,17330646.0,18511027.0,15107747.0,25335166.0,Portugal
4630,PT,66,2,6921541.0,6758045.0,7080937.0,8730565.0,6599046.0,8327574.0,Portugal
4631,PT,67,1,19559517.0,22601847.0,21860325.0,26215831.0,20708039.0,23964825.0,Portugal
4632,PT,67,2,4187748.0,4516260.0,6533425.0,4824753.0,3453502.0,3688923.0,Portugal
4633,PT,68,1,182234460.0,193219520.0,216402221.0,226074488.0,228218535.0,275198492.0,Portugal
4634,PT,68,2,459872972.0,511954252.0,508492342.0,516846207.0,486040928.0,552222621.0,Portugal
4635,PT,69,1,138309121.0,160925897.0,172549820.0,202122289.0,196149511.0,223307285.0,Portugal
4636,PT,69,2,702279301.0,713568817.0,730374031.0,707743607.0,661424935.0,811533684.0,Portugal
4637,PT,70,1,372975821.0,422151581.0,464809145.0,469076530.0,448836541.0,540676048.0,Portugal
4638,PT,70,2,563909126.0,562718518.0,574958820.0,556512915.0,508906484.0,582381422.0,Portugal
4639,PT,71,1,215482183.0,214466040.0,193308282.0,232088040.0,166702743.0,217397678.0,Portugal
4640,PT,71,2,301517155.0,279604269.0,237118407.0,296202396.0,280146537.0,253853217.0,Portugal
4641,PT,72,1,1775991648.0,2373193178.0,2601689696.0,2440456658.0,2094398014.0,3458091117.0,Portugal
4642,PT,72,2,1065102704.0,1357191436.0,1449078013.0,1343233989.0,1158128741.0,1805679021.0,Portugal
4643,PT,73,1,920439736.0,1076108552.0,1210947844.0,1273027672.0,1137677954.0,1389659374.0,Portugal
4644,PT,73,2,1383356096.0,1525550858.0,1588254731.0,1601708775.0,1465072073.0,1989300311.0,Portugal
4645,PT,74,1,540220204.0,585496060.0,579171206.0,473549525.0,435083190.0,701242373.0,Portugal
4646,PT,74,2,167187798.0,188965006.0,212249039.0,190534455.0,198107519.0,360373098.0,Portugal
4647,PT,75,1,9534459.0,10909550.0,13592485.0,14565226.0,12111936.0,17653262.0,Portugal
4648,PT,75,2,1744546.0,5368279.0,2964275.0,1793471.0,916137.0,1821024.0,Portugal
4649,PT,76,1,622569031.0,729075190.0,812535455.0,797195527.0,730135333.0,1026472684.0,Portugal
4650,PT,76,2,551681287.0,659201650.0,728884089.0,688511951.0,686176152.0,842401224.0,Portugal
4651,PT,78,1,41547749.0,50728219.0,59076065.0,52434729.0,49261211.0,57458244.0,Portugal
4652,PT,78,2,27393919.0,27665843.0,23969198.0,21957613.0,18646246.0,26863336.0,Portugal
4653,PT,79,1,63899803.0,90894032.0,91632604.0,86462813.0,75955693.0,104004458.0,Portugal
4654,PT,79,2,8155329.0,11077233.0,12338434.0,9990978.0,10924748.0,13544363.0,Portugal
4655,PT,80,1,11887388.0,18865895.0,21818776.0,25254273.0,23029310.0,31494060.0,Portugal
4656,PT,80,2,6312480.0,12000152.0,14910612.0,14810072.0,17914343.0,25599565.0,Portugal
4657,PT,81,1,15458575.0,15574671.0,19953298.0,28281953.0,18068017.0,22421359.0,Portugal
4658,PT,81,2,967429.0,1930691.0,2249135.0,2055513.0,1358564.0,5102747.0,Portugal
4659,PT,82,1,214162563.0,241387112.0,262233260.0,266914456.0,242739606.0,274872978.0,Portugal
4660,PT,82,2,187542833.0,198173406.0,203596887.0,199673537.0,198684479.0,219976481.0,Portugal
4661,PT,83,1,282860145.0,347920695.0,407031148.0,449958430.0,432547473.0,496046574.0,Portugal
4662,PT,83,2,286656268.0,342656784.0,350927718.0,369683446.0,330459130.0,404227042.0,Portugal
4663,PT,84,1,5421253146.0,6307742682.0,7059880153.0,7266900711.0,6467050755.0,7301585271.0,Portugal
4664,PT,84,2,3216981415.0,3475665120.0,3545549716.0,3603188350.0,3521973106.0,4133279743.0,Portugal
4665,PT,85,1,5009731617.0,5747979020.0,6316535753.0,7049125051.0,6800547510.0,7873122077.0,Portugal
4666,PT,85,2,4501528600.0,4954254175.0,4713099340.0,4728948396.0,4369524547.0,4933792731.0,Portugal
4667,PT,86,1,15617300.0,22857775.0,25383892.0,17936320.0,22360587.0,35841826.0,Portugal
4668,PT,86,2,6278185.0,5484552.0,5847812.0,6132613.0,5579762.0,6439141.0,Portugal
4669,PT,87,1,7580927603.0,8516586976.0,9255750648.0,9731752318.0,7342528507.0,7938004408.0,Portugal
4670,PT,87,2,5244398991.0,6135319295.0,7843479505.0,9001949514.0,7499352395.0,8048847255.0,Portugal
4671,PT,88,1,796904120.0,874521099.0,954243425.0,2950711533.0,919136271.0,557883598.0,Portugal
4672,PT,88,2,382944473.0,405670695.0,304861516.0,692231846.0,405125754.0,257822323.0,Portugal
4673,PT,89,1,23021521.0,34407370.0,34597736.0,67308580.0,126870829.0,41854041.0,Portugal
4674,PT,89,2,47567757.0,46805282.0,81391135.0,100082247.0,60117314.0,86921622.0,Portugal
4675,PT,90,1,1266450894.0,1337191024.0,1500478985.0,1627349167.0,1566618362.0,1795169515.0,Portugal
4676,PT,90,2,673201218.0,962295666.0,1242883246.0,1585634952.0,1580201087.0,1678527105.0,Portugal
4677,PT,91,1,203958739.0,220494949.0,228289630.0,225631992.0,153012899.0,167145833.0,Portugal
4678,PT,91,2,129312799.0,135206799.0,151010934.0,151042181.0,121913137.0,116869431.0,Portugal
4679,PT,92,1,29051430.0,29434355.0,31626719.0,36575298.0,35784248.0,40784175.0,Portugal
4680,PT,92,2,4503745.0,6142987.0,6685542.0,9322625.0,7844430.0,8146258.0,Portugal
4681,PT,93,1,39516166.0,34094056.0,35170972.0,41630385.0,50007057.0,44962760.0,Portugal
4682,PT,93,2,48466345.0,49581925.0,45166999.0,52225086.0,49532486.0,57406095.0,Portugal
4683,PT,94,1,992680823.0,1153582341.0,1165187260.0,1232891197.0,1106613732.0,1281536784.0,Portugal
4684,PT,94,2,1828161047.0,1950036124.0,1932111384.0,1993995903.0,1716182087.0,1920386555.0,Portugal
4685,PT,95,1,355506511.0,382706247.0,394053363.0,417133876.0,384696940.0,455023982.0,Portugal
4686,PT,95,2,74820281.0,91537617.0,70103048.0,73653941.0,74488007.0,92321228.0,Portugal
4687,PT,96,1,244288200.0,258752350.0,274997315.0,287048495.0,265275741.0,299699098.0,Portugal
4688,PT,96,2,102050540.0,111361104.0,119485681.0,119458110.0,101161314.0,105885317.0,Portugal
4689,PT,97,1,8100614.0,9200493.0,18242294.0,16912811.0,12235103.0,24951209.0,Portugal
4690,PT,97,2,10968258.0,12693178.0,8855298.0,8536529.0,10847548.0,10828393.0,Portugal
